the method overcomes the limitations of conventional $statistical methods$ which require #large corpora# to be effective , and lexical approaches which depend on existing bilingual dictionaries .	0	used-for	used-for	1
the method overcomes the limitations of conventional statistical methods which require large corpora to be effective , and $lexical approaches$ which depend on existing #bilingual dictionaries# .	0	used-for	used-for	1
pilot testing on a parallel corpus of about 113k chinese words and 120k english words gives an encouraging 85 % #precision# and 45 % $recall$ .	1	conjunction	conjunction	1
future work includes fine-tuning the algorithm upon the analysis of the errors , and acquiring a #translation lexicon# for $legal terminology$ by filtering out general terms .	0	used-for	used-for	1
traditional #machine learning techniques# have been applied to this $problem$ with reasonable success , but they have been shown to work well only when there is a good match between the training and test data with respect to topic .	0	used-for	used-for	1
this paper demonstrates that match with respect to domain and time is also important , and presents preliminary experiments with $training data$ labeled with #emoticons# , which has the potential of being independent of domain , topic and time .	5	feature-of	feature-of	1
we present a novel #algorithm# for estimating the broad $3d geometric structure of outdoor video scenes$ .	0	used-for	used-for	1
leveraging #spatio-temporal video segmentation# , we decompose a $dynamic scene$ captured by a video into geometric classes , based on predictions made by region-classifiers that are trained on appearance and motion features .	0	used-for	used-for	1
leveraging spatio-temporal video segmentation , we decompose a $dynamic scene$ captured by a video into #geometric classes# , based on predictions made by region-classifiers that are trained on appearance and motion features .	4	part-of	part-of	1
leveraging spatio-temporal video segmentation , we decompose a dynamic scene captured by a video into $geometric classes$ , based on predictions made by #region-classifiers# that are trained on appearance and motion features .	0	used-for	used-for	1
leveraging spatio-temporal video segmentation , we decompose a dynamic scene captured by a video into geometric classes , based on predictions made by $region-classifiers$ that are trained on #appearance and motion features# .	0	used-for	used-for	1
we built a novel , extensive #dataset# on geometric context of video to evaluate our $method$ , consisting of over 100 ground-truth annotated outdoor videos with over 20,000 frames .	2	evaluate-for	evaluate-for	1
we built a novel , extensive $dataset$ on #geometric context of video# to evaluate our method , consisting of over 100 ground-truth annotated outdoor videos with over 20,000 frames .	5	feature-of	feature-of	1
we built a novel , extensive $dataset$ on geometric context of video to evaluate our method , consisting of over 100 ground-truth #annotated outdoor videos# with over 20,000 frames .	4	part-of	part-of	1
to further scale beyond this dataset , we propose a #semi-supervised learning framework# to expand the pool of $labeled data$ with high confidence predictions obtained from unlabeled data .	0	used-for	used-for	1
to further scale beyond this dataset , we propose a $semi-supervised learning framework$ to expand the pool of labeled data with #high confidence predictions# obtained from unlabeled data .	0	used-for	used-for	1
to further scale beyond this dataset , we propose a semi-supervised learning framework to expand the pool of labeled data with $high confidence predictions$ obtained from #unlabeled data# .	0	used-for	used-for	1
our #system# produces an accurate prediction of $geometric context of video$ achieving 96 % accuracy across main geometric classes .	0	used-for	used-for	1
our $system$ produces an accurate prediction of geometric context of video achieving 96 % #accuracy# across main geometric classes .	2	evaluate-for	evaluate-for	1
this paper describes a #system# -lrb- rareas -rrb- which synthesizes $marine weather forecasts$ directly from formatted weather data .	0	used-for	used-for	1
this paper describes a $system$ -lrb- rareas -rrb- which synthesizes marine weather forecasts directly from #formatted weather data# .	0	used-for	used-for	1
such $synthesis$ appears feasible in certain #natural sublanguages with stereotyped text structure# .	0	used-for	used-for	1
$rareas$ draws on several kinds of #linguistic and non-linguistic knowledge# and mirrors a forecaster 's apparent tendency to ascribe less precise temporal adverbs to more remote meteorological events .	0	used-for	used-for	1
